"YEAR","REGULATORY_AREA_NAME","Biom_est","Biom_CV","Biom_LL","Biom_UL","Group"
"1992","AI","2.05345","0.451625","0.847329","4.97639","Sharpchin_Rockfish"
"1992","ALEUTIANS","0.995377","0.618457","0.296173","3.34525","Sharpchin_Rockfish"
"1992","S BERING SEA","1.05807","0.603764","0.324026","3.455","Sharpchin_Rockfish"
"1993","AI","2.0745","0.445614","0.866163","4.96853","Sharpchin_Rockfish"
"1993","ALEUTIANS","1.03661","0.624367","0.304891","3.52442","Sharpchin_Rockfish"
"1993","S BERING SEA","1.03789","0.579937","0.333042","3.23448","Sharpchin_Rockfish"
"1994","AI","2.09765","0.441958","0.882126","4.9881","Sharpchin_Rockfish"
"1994","ALEUTIANS","1.07955","0.629531","0.314323","3.70776","Sharpchin_Rockfish"
"1994","S BERING SEA","1.0181","0.555509","0.342713","3.02446","Sharpchin_Rockfish"
"1995","AI","2.14894","0.463166","0.866901","5.32695","Sharpchin_Rockfish"
"1995","ALEUTIANS","1.1141","0.654684","0.308777","4.01977","Sharpchin_Rockfish"
"1995","S BERING SEA","1.03484","0.581887","0.330797","3.23733","Sharpchin_Rockfish"
"1996","AI","2.20161","0.483418","0.853583","5.67851","Sharpchin_Rockfish"
"1996","ALEUTIANS","1.14974","0.678314","0.304235","4.34504","Sharpchin_Rockfish"
"1996","S BERING SEA","1.05186","0.606963","0.320112","3.45634","Sharpchin_Rockfish"
"1997","AI","2.2557","0.502811","0.841937","6.04342","Sharpchin_Rockfish"
"1997","ALEUTIANS","1.18653","0.700576","0.300565","4.68406","Sharpchin_Rockfish"
"1997","S BERING SEA","1.06916","0.630891","0.31047","3.68188","Sharpchin_Rockfish"
"1998","AI","2.31125","0.521419","0.831775","6.42226","Sharpchin_Rockfish"
"1998","ALEUTIANS","1.2245","0.721596","0.297662","5.03726","Sharpchin_Rockfish"
"1998","S BERING SEA","1.08675","0.653798","0.301721","3.9143","Sharpchin_Rockfish"
"1999","AI","2.36831","0.539303","0.822951","6.81557","Sharpchin_Rockfish"
"1999","ALEUTIANS","1.26368","0.741481","0.295444","5.40504","Sharpchin_Rockfish"
"1999","S BERING SEA","1.10463","0.675785","0.293748","4.15389","Sharpchin_Rockfish"
"2000","AI","2.42691","0.556514","0.815342","7.22383","Sharpchin_Rockfish"
"2000","ALEUTIANS","1.30412","0.76032","0.293845","5.7878","Sharpchin_Rockfish"
"2000","S BERING SEA","1.12279","0.696939","0.286453","4.40095","Sharpchin_Rockfish"
"2001","AI","2.48711","0.573092","0.808851","7.64751","Sharpchin_Rockfish"
"2001","ALEUTIANS","1.34584","0.778186","0.292812","6.18586","Sharpchin_Rockfish"
"2001","S BERING SEA","1.14126","0.717336","0.279754","4.6558","Sharpchin_Rockfish"
"2002","AI","2.54894","0.589076","0.803393","8.08708","Sharpchin_Rockfish"
"2002","ALEUTIANS","1.38891","0.79515","0.292299","6.59962","Sharpchin_Rockfish"
"2002","S BERING SEA","1.16003","0.737042","0.273582","4.91873","Sharpchin_Rockfish"
"2003","AI","2.61246","0.604492","0.798907","8.54288","Sharpchin_Rockfish"
"2003","ALEUTIANS","1.43335","0.811264","0.292274","7.02933","Sharpchin_Rockfish"
"2003","S BERING SEA","1.17911","0.756104","0.267884","5.18997","Sharpchin_Rockfish"
"2004","AI","2.67772","0.619368","0.795333","9.01533","Sharpchin_Rockfish"
"2004","ALEUTIANS","1.47921","0.82658","0.292706","7.47532","Sharpchin_Rockfish"
"2004","S BERING SEA","1.19851","0.774574","0.262609","5.46981","Sharpchin_Rockfish"
"2005","AI","2.72505","0.636905","0.782043","9.49553","Sharpchin_Rockfish"
"2005","ALEUTIANS","1.52654","0.841141","0.293573","7.93785","Sharpchin_Rockfish"
"2005","S BERING SEA","1.19851","0.80166","0.249031","5.76804","Sharpchin_Rockfish"
"2006","AI","2.7739","0.653808","0.770119","9.99132","Sharpchin_Rockfish"
"2006","ALEUTIANS","1.57539","0.854984","0.294857","8.41715","Sharpchin_Rockfish"
"2006","S BERING SEA","1.19851","0.82786","0.236566","6.07197","Sharpchin_Rockfish"
"2007","AI","2.82431","0.670109","0.759457","10.5032","Sharpchin_Rockfish"
"2007","ALEUTIANS","1.6258","0.868146","0.296542","8.91348","Sharpchin_Rockfish"
"2007","S BERING SEA","1.19851","0.853254","0.22508","6.38183","Sharpchin_Rockfish"
"2008","AI","2.87633","0.685836","0.749969","11.0315","Sharpchin_Rockfish"
"2008","ALEUTIANS","1.67782","0.880654","0.298619","9.42699","Sharpchin_Rockfish"
"2008","S BERING SEA","1.19851","0.877915","0.214459","6.69788","Sharpchin_Rockfish"
"2009","AI","2.93001","0.701014","0.741574","11.5767","Sharpchin_Rockfish"
"2009","ALEUTIANS","1.73151","0.892539","0.301078","9.95792","Sharpchin_Rockfish"
"2009","S BERING SEA","1.19851","0.901903","0.204609","7.02031","Sharpchin_Rockfish"
"2010","AI","2.98542","0.715664","0.73421","12.1392","Sharpchin_Rockfish"
"2010","ALEUTIANS","1.78691","0.903823","0.303916","10.5064","Sharpchin_Rockfish"
"2010","S BERING SEA","1.19851","0.925271","0.19545","7.34932","Sharpchin_Rockfish"
"2011","AI","3.02491","0.733775","0.717977","12.7443","Sharpchin_Rockfish"
"2011","ALEUTIANS","1.8264","0.92126","0.300196","11.1119","Sharpchin_Rockfish"
"2011","S BERING SEA","1.19851","0.948064","0.18691","7.68509","Sharpchin_Rockfish"
"2012","AI","3.06527","0.751269","0.703035","13.3648","Sharpchin_Rockfish"
"2012","ALEUTIANS","1.86677","0.937805","0.29704","11.7318","Sharpchin_Rockfish"
"2012","S BERING SEA","1.19851","0.970319","0.178932","8.02774","Sharpchin_Rockfish"
"2013","AI","3.10653","0.768166","0.689287","14.0008","Sharpchin_Rockfish"
"2013","ALEUTIANS","1.90802","0.953506","0.294403","12.3659","Sharpchin_Rockfish"
"2013","S BERING SEA","1.19851","0.992078","0.171462","8.37751","Sharpchin_Rockfish"
"2014","AI","3.1487","0.784485","0.67665","14.6521","Sharpchin_Rockfish"
"2014","ALEUTIANS","1.95019","0.968407","0.292249","13.0137","Sharpchin_Rockfish"
"2014","S BERING SEA","1.19851","1.01337","0.164454","8.73451","Sharpchin_Rockfish"
"2015","AI","3.16897","0.800778","0.659602","15.2249","Sharpchin_Rockfish"
"2015","ALEUTIANS","1.97046","0.984006","0.286395","13.5572","Sharpchin_Rockfish"
"2015","S BERING SEA","1.19851","1.03422","0.157868","9.09888","Sharpchin_Rockfish"
"2016","AI","3.18945","0.81653","0.643682","15.8038","Sharpchin_Rockfish"
"2016","ALEUTIANS","1.99094","0.998827","0.281086","14.1019","Sharpchin_Rockfish"
"2016","S BERING SEA","1.19851","1.05466","0.151668","9.4708","Sharpchin_Rockfish"
"2017","AI","3.18945","0.836164","0.619382","16.4238","Sharpchin_Rockfish"
"2017","ALEUTIANS","1.99094","1.01998","0.269669","14.6989","Sharpchin_Rockfish"
"2017","S BERING SEA","1.19851","1.07472","0.145823","9.85047","Sharpchin_Rockfish"
"2018","AI","3.18945","0.855541","0.5963","17.0595","Sharpchin_Rockfish"
"2018","ALEUTIANS","1.99094","1.04071","0.258934","15.3083","Sharpchin_Rockfish"
"2018","S BERING SEA","1.19851","1.0944","0.140303","10.238","Sharpchin_Rockfish"
"2019","AI","3.18945","0.874672","0.574354","17.7114","Sharpchin_Rockfish"
"2019","ALEUTIANS","1.99094","1.06103","0.248823","15.9304","Sharpchin_Rockfish"
"2019","S BERING SEA","1.19851","1.11374","0.135084","10.6335","Sharpchin_Rockfish"
"2020","AI","3.18945","0.893569","0.55347","18.3797","Sharpchin_Rockfish"
"2020","ALEUTIANS","1.99094","1.08097","0.239286","16.5653","Sharpchin_Rockfish"
"2020","S BERING SEA","1.19851","1.13275","0.130144","11.0372","Sharpchin_Rockfish"
"2021","AI","3.18945","0.912243","0.533579","19.0648","Sharpchin_Rockfish"
"2021","ALEUTIANS","1.99094","1.10055","0.230278","17.2133","Sharpchin_Rockfish"
"2021","S BERING SEA","1.19851","1.15145","0.125461","11.4492","Sharpchin_Rockfish"
"1982","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1983","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1984","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1985","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1986","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1987","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1988","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1989","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1990","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1991","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1992","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1993","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1994","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1995","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1996","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1997","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1998","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"1999","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2000","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2001","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2002","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2003","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2004","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2005","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2006","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2007","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2008","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2009","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2010","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2011","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2012","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2013","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2014","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2015","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2016","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2017","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2018","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2019","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2020","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2021","EBS_SHELF","0","0","0","0","Sharpchin_Rockfish"
"2002","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2003","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2004","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2005","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2006","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2007","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2008","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2009","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2010","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2011","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2012","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2013","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2014","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2015","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2016","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2017","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2018","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2019","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2020","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"2021","EBS_SLOPE","0","0","0","0","Sharpchin_Rockfish"
"1984","CENTRAL GOA","1394.89","0.582617","445.253","4369.92","Sharpchin_Rockfish"
"1984","EASTERN GOA","5333.51","0.407671","2398.81","11858.5","Sharpchin_Rockfish"
"1984","GOA","7882.8","1.62776","324.416","191540","Sharpchin_Rockfish"
"1984","WESTERN GOA","1154.4","1.97435","24.0856","55328.9","Sharpchin_Rockfish"
"1985","CENTRAL GOA","521.054","0.954049","80.3119","3380.53","Sharpchin_Rockfish"
"1985","EASTERN GOA","12360.8","0.904007","2101.55","72703.1","Sharpchin_Rockfish"
"1985","GOA","14036.2","0.923705","2296.03","85807.4","Sharpchin_Rockfish"
"1985","WESTERN GOA","1154.4","1.67645","43.1846","30858.9","Sharpchin_Rockfish"
"1986","CENTRAL GOA","194.637","0.938716","30.9153","1225.4","Sharpchin_Rockfish"
"1986","EASTERN GOA","28647","0.899618","4912.57","167051","Sharpchin_Rockfish"
"1986","GOA","29996","0.862341","5533.81","162594","Sharpchin_Rockfish"
"1986","WESTERN GOA","1154.4","1.31261","88.113","15124.1","Sharpchin_Rockfish"
"1987","CENTRAL GOA","72.7054","0.502389","27.1597","194.63","Sharpchin_Rockfish"
"1987","EASTERN GOA","66391.4","0.377417","31684.6","139116","Sharpchin_Rockfish"
"1987","GOA","67618.5","0.36985","32752.4","139601","Sharpchin_Rockfish"
"1987","WESTERN GOA","1154.4","0.797114","242.012","5506.45","Sharpchin_Rockfish"
"1988","CENTRAL GOA","226.047","0.945437","35.4345","1442.02","Sharpchin_Rockfish"
"1988","EASTERN GOA","53570.7","0.897758","9220.2","311253","Sharpchin_Rockfish"
"1988","GOA","54011.3","0.892249","9396.96","310444","Sharpchin_Rockfish"
"1988","WESTERN GOA","214.604","1.04145","27.8703","1652.48","Sharpchin_Rockfish"
"1989","CENTRAL GOA","702.798","0.976932","103.574","4768.83","Sharpchin_Rockfish"
"1989","EASTERN GOA","43225.7","0.896386","7459.73","250473","Sharpchin_Rockfish"
"1989","GOA","43968.4","0.885185","7756.33","249245","Sharpchin_Rockfish"
"1989","WESTERN GOA","39.8953","1.03405","5.25682","302.775","Sharpchin_Rockfish"
"1990","CENTRAL GOA","2185.06","0.658796","600.737","7947.69","Sharpchin_Rockfish"
"1990","EASTERN GOA","34878.5","0.367507","16971.9","71678","Sharpchin_Rockfish"
"1990","GOA","37071","0.347174","18772.1","73207.3","Sharpchin_Rockfish"
"1990","WESTERN GOA","7.4166","0.767661","1.64725","33.3927","Sharpchin_Rockfish"
"1991","CENTRAL GOA","2917.61","0.996708","413.63","20579.9","Sharpchin_Rockfish"
"1991","EASTERN GOA","27609.5","0.891289","4812.57","158394","Sharpchin_Rockfish"
"1991","GOA","30541.9","0.829615","6007.77","155267","Sharpchin_Rockfish"
"1991","WESTERN GOA","14.8031","1.02265","1.9946","109.863","Sharpchin_Rockfish"
"1992","CENTRAL GOA","3895.77","0.996363","552.677","27460.9","Sharpchin_Rockfish"
"1992","EASTERN GOA","21855.4","0.879454","3898.99","122508","Sharpchin_Rockfish"
"1992","GOA","25780.7","0.786627","5517.01","120472","Sharpchin_Rockfish"
"1992","WESTERN GOA","29.5462","0.983387","4.29958","203.038","Sharpchin_Rockfish"
"1993","CENTRAL GOA","5201.85","0.657226","1434.55","18862.6","Sharpchin_Rockfish"
"1993","EASTERN GOA","17300.5","0.268685","10217.6","29293.3","Sharpchin_Rockfish"
"1993","GOA","22561.3","0.273848","13190.5","38589.5","Sharpchin_Rockfish"
"1993","WESTERN GOA","58.9727","0.594153","18.4034","188.975","Sharpchin_Rockfish"
"1994","CENTRAL GOA","3835.62","0.97551","566.845","25954.1","Sharpchin_Rockfish"
"1994","EASTERN GOA","25922.2","0.876742","4649.16","144534","Sharpchin_Rockfish"
"1994","GOA","29819.5","0.795742","6268.33","141857","Sharpchin_Rockfish"
"1994","WESTERN GOA","61.6877","0.964389","9.31738","408.416","Sharpchin_Rockfish"
"1995","CENTRAL GOA","2828.21","0.936558","451.126","17730.7","Sharpchin_Rockfish"
"1995","EASTERN GOA","38840.7","0.881358","6903.35","218531","Sharpchin_Rockfish"
"1995","GOA","41733.4","0.837656","8080.84","215532","Sharpchin_Rockfish"
"1995","WESTERN GOA","64.5276","0.955497","9.91769","419.837","Sharpchin_Rockfish"
"1996","CENTRAL GOA","2085.4","0.456625","852.123","5103.6","Sharpchin_Rockfish"
"1996","EASTERN GOA","58197","0.310699","31654","106997","Sharpchin_Rockfish"
"1996","GOA","60349.9","0.299974","33522.3","108648","Sharpchin_Rockfish"
"1996","WESTERN GOA","67.4984","0.549368","22.9965","198.118","Sharpchin_Rockfish"
"1997","CENTRAL GOA","2246.9","0.922535","368.389","13704.4","Sharpchin_Rockfish"
"1997","EASTERN GOA","40082.6","0.901891","6843.07","234780","Sharpchin_Rockfish"
"1997","GOA","42386.6","0.867928","7734.51","232286","Sharpchin_Rockfish"
"1997","WESTERN GOA","57.0664","1.04456","7.36596","442.112","Sharpchin_Rockfish"
"1998","CENTRAL GOA","2420.91","0.928347","392.422","14934.9","Sharpchin_Rockfish"
"1998","EASTERN GOA","27606.5","0.950589","4284.04","177897","Sharpchin_Rockfish"
"1998","GOA","30075.7","0.900161","5152.08","175569","Sharpchin_Rockfish"
"1998","WESTERN GOA","48.2467","1.22663","4.35855","534.064","Sharpchin_Rockfish"
"1999","CENTRAL GOA","2608.39","0.490693","996.978","6824.31","Sharpchin_Rockfish"
"1999","EASTERN GOA","19013.7","0.605947","5797.94","62353.3","Sharpchin_Rockfish"
"1999","GOA","21662.9","0.5474","7409","63339.2","Sharpchin_Rockfish"
"1999","WESTERN GOA","40.7901","1.24189","3.5763","465.239","Sharpchin_Rockfish"
"2000","CENTRAL GOA","1992.01","0.833373","388.965","10201.7","Sharpchin_Rockfish"
"2000","EASTERN GOA","14971.4","1.01958","2029.46","110445","Sharpchin_Rockfish"
"2000","GOA","16997.9","0.953413","2623.22","110143","Sharpchin_Rockfish"
"2000","WESTERN GOA","34.486","1.09735","4.01384","296.295","Sharpchin_Rockfish"
"2001","CENTRAL GOA","1521.29","0.54443","523.339","4422.21","Sharpchin_Rockfish"
"2001","EASTERN GOA","11788.5","1.11043","1337.34","103914","Sharpchin_Rockfish"
"2001","GOA","13338.9","1.06018","1669.85","106553","Sharpchin_Rockfish"
"2001","WESTERN GOA","29.1561","0.70017","7.39151","115.007","Sharpchin_Rockfish"
"2002","CENTRAL GOA","759.319","0.810437","155.084","3717.77","Sharpchin_Rockfish"
"2002","EASTERN GOA","9282.27","0.9735","1377.19","62562.5","Sharpchin_Rockfish"
"2002","GOA","10077.4","0.929547","1629.68","62315.1","Sharpchin_Rockfish"
"2002","WESTERN GOA","35.787","0.90114","6.1187","209.31","Sharpchin_Rockfish"
"2003","CENTRAL GOA","378.998","0.355786","188.706","761.18","Sharpchin_Rockfish"
"2003","EASTERN GOA","7308.87","0.428359","3156.63","16923","Sharpchin_Rockfish"
"2003","GOA","7731.79","0.407412","3479.24","17182.1","Sharpchin_Rockfish"
"2003","WESTERN GOA","43.9258","0.63711","12.6009","153.123","Sharpchin_Rockfish"
"2004","CENTRAL GOA","1648.27","0.793877","347.75","7812.5","Sharpchin_Rockfish"
"2004","EASTERN GOA","8631.56","0.790595","1832.82","40649.7","Sharpchin_Rockfish"
"2004","GOA","10350.8","0.696781","2641.57","40559","Sharpchin_Rockfish"
"2004","WESTERN GOA","71.0024","0.891332","12.3753","407.371","Sharpchin_Rockfish"
"2005","CENTRAL GOA","7168.38","0.458395","2918.96","17604.1","Sharpchin_Rockfish"
"2005","EASTERN GOA","10193.6","0.348171","5151.8","20169.6","Sharpchin_Rockfish"
"2005","GOA","17476.8","0.283245","10031.3","30448.4","Sharpchin_Rockfish"
"2005","WESTERN GOA","114.769","0.666638","31.0722","423.916","Sharpchin_Rockfish"
"2006","CENTRAL GOA","4910.18","0.839986","946.426","25474.7","Sharpchin_Rockfish"
"2006","EASTERN GOA","12136.4","0.778817","2637.23","55851.2","Sharpchin_Rockfish"
"2006","GOA","17124.2","0.635264","4930.19","59478.2","Sharpchin_Rockfish"
"2006","WESTERN GOA","77.6408","0.86094","14.3629","419.697","Sharpchin_Rockfish"
"2007","CENTRAL GOA","3363.37","0.601524","1034.54","10934.6","Sharpchin_Rockfish"
"2007","EASTERN GOA","14449.5","0.341951","7392.26","28244","Sharpchin_Rockfish"
"2007","GOA","17865.4","0.302879","9867.25","32346.5","Sharpchin_Rockfish"
"2007","WESTERN GOA","52.5235","0.498196","19.7825","139.453","Sharpchin_Rockfish"
"2008","CENTRAL GOA","1558.81","0.825517","309.101","7861.19","Sharpchin_Rockfish"
"2008","EASTERN GOA","13029.5","0.778186","2834.8","59887.2","Sharpchin_Rockfish"
"2008","GOA","14623.9","0.714831","3602.36","59366.1","Sharpchin_Rockfish"
"2008","WESTERN GOA","35.5503","0.86984","6.46279","195.554","Sharpchin_Rockfish"
"2009","CENTRAL GOA","722.461","0.380049","343.013","1521.66","Sharpchin_Rockfish"
"2009","EASTERN GOA","11749.1","0.343001","5998.42","23013","Sharpchin_Rockfish"
"2009","GOA","12495.6","0.323958","6622.16","23578.5","Sharpchin_Rockfish"
"2009","WESTERN GOA","24.062","0.703547","6.05983","95.544","Sharpchin_Rockfish"
"2010","CENTRAL GOA","648.258","0.79809","135.644","3098.1","Sharpchin_Rockfish"
"2010","EASTERN GOA","10051.6","0.80721","2065.98","48904.4","Sharpchin_Rockfish"
"2010","GOA","10735.2","0.76949","2375.79","48508.1","Sharpchin_Rockfish"
"2010","WESTERN GOA","35.3116","1.06732","4.35913","286.046","Sharpchin_Rockfish"
"2011","CENTRAL GOA","581.676","0.448098","241.686","1399.94","Sharpchin_Rockfish"
"2011","EASTERN GOA","8599.42","0.532256","3029.73","24408.2","Sharpchin_Rockfish"
"2011","GOA","9232.92","0.500274","3463.36","24613.9","Sharpchin_Rockfish"
"2011","WESTERN GOA","51.8208","1.1609","5.32507","504.293","Sharpchin_Rockfish"
"2012","CENTRAL GOA","743.037","0.815943","150.13","3677.52","Sharpchin_Rockfish"
"2012","EASTERN GOA","10974.1","0.824555","2180.18","55238.6","Sharpchin_Rockfish"
"2012","GOA","11793.2","0.782613","2543.65","54676.8","Sharpchin_Rockfish"
"2012","WESTERN GOA","76.0484","1.05857","9.55036","605.564","Sharpchin_Rockfish"
"2013","CENTRAL GOA","949.161","0.492179","361.734","2490.52","Sharpchin_Rockfish"
"2013","EASTERN GOA","14004.4","0.455931","5730.19","34226.5","Sharpchin_Rockfish"
"2013","GOA","15065.2","0.426991","6523.99","34788.6","Sharpchin_Rockfish"
"2013","WESTERN GOA","111.603","0.676603","29.6305","420.352","Sharpchin_Rockfish"
"2014","CENTRAL GOA","2155.35","0.861456","398.319","11662.8","Sharpchin_Rockfish"
"2014","EASTERN GOA","18183.3","0.824978","3609.42","91602.5","Sharpchin_Rockfish"
"2014","GOA","20426.5","0.75949","4610.04","90507.7","Sharpchin_Rockfish"
"2014","WESTERN GOA","87.908","0.852995","16.5175","467.856","Sharpchin_Rockfish"
"2015","CENTRAL GOA","4894.35","0.683065","1283.09","18669.4","Sharpchin_Rockfish"
"2015","EASTERN GOA","23609.1","0.534587","8279.98","67317.6","Sharpchin_Rockfish"
"2015","GOA","28572.7","0.462929","11531.8","70795.1","Sharpchin_Rockfish"
"2015","WESTERN GOA","69.2437","0.444545","28.9718","165.495","Sharpchin_Rockfish"
"2016","CENTRAL GOA","1538.36","0.85003","290.735","8139.87","Sharpchin_Rockfish"
"2016","EASTERN GOA","16662.1","0.824706","3309.22","83894.4","Sharpchin_Rockfish"
"2016","GOA","18264.5","0.772261","4020.18","82979.2","Sharpchin_Rockfish"
"2016","WESTERN GOA","64.0415","0.841511","12.307","333.25","Sharpchin_Rockfish"
"2017","CENTRAL GOA","483.526","0.444866","202.182","1156.37","Sharpchin_Rockfish"
"2017","EASTERN GOA","11759.2","0.455031","4820.02","28688.6","Sharpchin_Rockfish"
"2017","GOA","12302","0.437005","5223.84","28970.9","Sharpchin_Rockfish"
"2017","WESTERN GOA","59.2302","0.624366","17.421","201.379","Sharpchin_Rockfish"
"2018","CENTRAL GOA","774.903","0.836627","150.347","3993.91","Sharpchin_Rockfish"
