"SURVEY","YEAR","REGULATORY_AREA_NAME","Biomass","Variance","SE","CV","HAUL_COUNT","CATCH_COUNT","Group"
"EBS_SHELF",1989,"EBS_SHELF",0,0,0,0,354,0,"Silvergray_Rockfish"
"EBS_SHELF",1990,"EBS_SHELF",0,0,0,0,351,0,"Silvergray_Rockfish"
"EBS_SHELF",1991,"EBS_SHELF",0,0,0,0,352,0,"Silvergray_Rockfish"
"EBS_SHELF",1992,"EBS_SHELF",0,0,0,0,336,0,"Silvergray_Rockfish"
"EBS_SHELF",1993,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",1994,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",1995,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",1996,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",1997,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",1998,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",1999,"EBS_SHELF",0,0,0,0,353,0,"Silvergray_Rockfish"
"EBS_SHELF",2000,"EBS_SHELF",0,0,0,0,352,0,"Silvergray_Rockfish"
"EBS_SHELF",2001,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",2002,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",2003,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2004,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",2005,"EBS_SHELF",0,0,0,0,353,0,"Silvergray_Rockfish"
"EBS_SHELF",2006,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2007,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2008,"EBS_SHELF",0,0,0,0,355,0,"Silvergray_Rockfish"
"EBS_SHELF",2009,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2010,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2011,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2012,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2013,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2014,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2015,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2016,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2017,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SHELF",2018,"EBS_SHELF",0,0,0,0,356,0,"Silvergray_Rockfish"
"EBS_SLOPE",2002,"EBS_SLOPE",0,0,0,0,141,0,"Silvergray_Rockfish"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Silvergray_Rockfish"
"EBS_SLOPE",2008,"EBS_SLOPE",0,0,0,0,200,0,"Silvergray_Rockfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Silvergray_Rockfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Silvergray_Rockfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Silvergray_Rockfish"
"GOA",1984,"CENTRAL GOA",52.1999006826348,890.20572092214,29.8363154716218,0.571578012246054,485,5,"Silvergray_Rockfish"
"GOA",1984,"EASTERN GOA",4764.69333405262,1832162.97791334,1353.57414939609,0.284084211615945,202,56,"Silvergray_Rockfish"
"GOA",1984,"GOA",4816.89323473525,1833053.18363427,1353.90294468779,0.281073895290976,929,61,"Silvergray_Rockfish"
"GOA",1984,"WESTERN GOA",0,0,0,0,242,0,"Silvergray_Rockfish"
"GOA",1987,"CENTRAL GOA",148.996551751831,2241.20592462179,47.3413764546595,0.317734711965088,446,21,"Silvergray_Rockfish"
"GOA",1987,"EASTERN GOA",5239.37989763929,4638845.57974477,2153.79794310998,0.411078788938442,160,24,"Silvergray_Rockfish"
"GOA",1987,"GOA",5425.81959031029,4642272.83820114,2154.59342758701,0.397100086304895,783,47,"Silvergray_Rockfish"
"GOA",1987,"WESTERN GOA",37.4431409191683,1186.05253174702,34.4391133995493,0.919770952813386,177,2,"Silvergray_Rockfish"
"GOA",1990,"CENTRAL GOA",280.391564669137,20919.4664224458,144.635633308137,0.515834466984795,371,8,"Silvergray_Rockfish"
"GOA",1990,"EASTERN GOA",13868.5309830216,35396432.5950889,5949.49011219356,0.428992091482303,202,40,"Silvergray_Rockfish"
"GOA",1990,"GOA",14148.9225476908,35417352.0615114,5951.24794152549,0.420614921133821,708,48,"Silvergray_Rockfish"
"GOA",1990,"WESTERN GOA",0,0,0,0,135,0,"Silvergray_Rockfish"
"GOA",1993,"CENTRAL GOA",543.722721722816,34557.5641347798,185.896649068185,0.341896046718741,412,16,"Silvergray_Rockfish"
"GOA",1993,"EASTERN GOA",18435.2376465897,33611147.8841687,5797.5122150944,0.314479928397715,192,48,"Silvergray_Rockfish"
"GOA",1993,"GOA",18978.9603683126,33645705.4483035,5800.49182813867,0.305627479881523,774,64,"Silvergray_Rockfish"
"GOA",1993,"WESTERN GOA",0,0,0,0,170,0,"Silvergray_Rockfish"
"GOA",1996,"CENTRAL GOA",1552.71824976162,1483466.68782682,1217.97647260808,0.784415635479949,393,8,"Silvergray_Rockfish"
"GOA",1996,"EASTERN GOA",22574.5323022607,40109386.1224331,6333.19714855247,0.280546106725686,214,57,"Silvergray_Rockfish"
"GOA",1996,"GOA",24127.2505520223,41592852.8102599,6449.25211247474,0.267301576637135,807,65,"Silvergray_Rockfish"
"GOA",1996,"WESTERN GOA",0,0,0,0,200,0,"Silvergray_Rockfish"
"GOA",1999,"CENTRAL GOA",6745.09855584166,45290277.5107792,6729.80516142772,0.997732665536711,414,2,"Silvergray_Rockfish"
"GOA",1999,"EASTERN GOA",30896.0760743814,107850245.147483,10385.0972623025,0.336129974476392,203,50,"Silvergray_Rockfish"
"GOA",1999,"GOA",37641.1746302231,153140522.658262,12374.9958649796,0.328762212830717,764,52,"Silvergray_Rockfish"
"GOA",1999,"WESTERN GOA",0,0,0,0,147,0,"Silvergray_Rockfish"
"GOA",2001,"CENTRAL GOA",62.9938667920807,1328.02744305585,36.4421108479716,0.578502522606739,350,4,"Silvergray_Rockfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Silvergray_Rockfish"
"GOA",2001,"GOA",62.9938667920807,1328.02744305585,36.4421108479716,0.578502522606739,489,4,"Silvergray_Rockfish"
"GOA",2001,"WESTERN GOA",0,0,0,0,139,0,"Silvergray_Rockfish"
"GOA",2003,"CENTRAL GOA",64.7593423270044,1664.29848954775,40.7958146082138,0.629960298271931,420,4,"Silvergray_Rockfish"
"GOA",2003,"EASTERN GOA",51850.7515309521,1453295229.49517,38122.109457573,0.735227712848407,159,47,"Silvergray_Rockfish"
"GOA",2003,"GOA",51915.5108732791,1453296893.79366,38122.1312860871,0.734311011195473,809,51,"Silvergray_Rockfish"
"GOA",2003,"WESTERN GOA",0,0,0,0,230,0,"Silvergray_Rockfish"
"GOA",2005,"CENTRAL GOA",1073.13641565629,332203.556309128,576.371023134515,0.537090172997276,470,12,"Silvergray_Rockfish"
"GOA",2005,"EASTERN GOA",39989.5041495692,272677323.385649,16512.9441162274,0.412931954706553,187,59,"Silvergray_Rockfish"
"GOA",2005,"GOA",41080.7687012406,273009687.324603,16523.0047910361,0.402207780268171,837,73,"Silvergray_Rockfish"
"GOA",2005,"WESTERN GOA",18.1281360151927,160.382645388644,12.6642269953063,0.698595100163234,180,2,"Silvergray_Rockfish"
"GOA",2007,"CENTRAL GOA",358.806408770207,19224.1403312434,138.651146159141,0.386423271073561,470,11,"Silvergray_Rockfish"
"GOA",2007,"EASTERN GOA",29438.5388948447,60362980.7738932,7769.36167094139,0.263918046296175,141,43,"Silvergray_Rockfish"
"GOA",2007,"GOA",29797.3453036149,60382204.9142244,7770.59874875961,0.26078157868033,816,54,"Silvergray_Rockfish"
"GOA",2007,"WESTERN GOA",0,0,0,0,205,0,"Silvergray_Rockfish"
"GOA",2009,"CENTRAL GOA",94.410727164102,1530.5625345174,39.1224045083811,0.414385162401934,470,8,"Silvergray_Rockfish"
"GOA",2009,"EASTERN GOA",9757.26116337834,17669835.8572015,4203.55038713722,0.430812531995587,157,40,"Silvergray_Rockfish"
"GOA",2009,"GOA",9851.67189054244,17671366.419736,4203.73243912312,0.426702440542979,823,48,"Silvergray_Rockfish"
"GOA",2009,"WESTERN GOA",0,0,0,0,196,0,"Silvergray_Rockfish"
"GOA",2011,"CENTRAL GOA",24109.6846970803,419271700.908269,20476.1251438906,0.849290457389111,383,11,"Silvergray_Rockfish"
"GOA",2011,"EASTERN GOA",75939.3705503315,772294581.913602,27790.1885908247,0.365952316821032,124,31,"Silvergray_Rockfish"
"GOA",2011,"GOA",100049.055247412,1191566282.82187,34519.0712914161,0.34502146178246,670,42,"Silvergray_Rockfish"
"GOA",2011,"WESTERN GOA",0,0,0,0,163,0,"Silvergray_Rockfish"
"GOA",2013,"CENTRAL GOA",406.291129002473,22789.7160430285,150.962631280157,0.371562705911893,313,14,"Silvergray_Rockfish"
"GOA",2013,"EASTERN GOA",18832.1985525136,54176232.5076023,7360.45056417081,0.390843933789578,99,32,"Silvergray_Rockfish"
"GOA",2013,"GOA",19238.4896815161,54199022.2236454,7361.99852102983,0.382670294960996,548,46,"Silvergray_Rockfish"
"GOA",2013,"WESTERN GOA",0,0,0,0,136,0,"Silvergray_Rockfish"
"GOA",2015,"CENTRAL GOA",1497.60707535406,652923.123944939,808.0365857713,0.539551795039607,434,19,"Silvergray_Rockfish"
"GOA",2015,"EASTERN GOA",42676.6266018965,242946133.778846,15586.7294125113,0.36522871308246,148,44,"Silvergray_Rockfish"
"GOA",2015,"GOA",44174.2336772506,243599056.902791,15607.6601994915,0.353320451771172,771,63,"Silvergray_Rockfish"
"GOA",2015,"WESTERN GOA",0,0,0,0,189,0,"Silvergray_Rockfish"
"GOA",2017,"CENTRAL GOA",3517.17489998865,4916809.93782833,2217.38808913287,0.6304457845244,296,14,"Silvergray_Rockfish"
"GOA",2017,"EASTERN GOA",32689.2644836792,215220494.209648,14670.3951620141,0.448783274684526,115,31,"Silvergray_Rockfish"
"GOA",2017,"GOA",36206.4393836679,220137304.147476,14837.0247741074,0.409789667989283,536,45,"Silvergray_Rockfish"
"GOA",2017,"WESTERN GOA",0,0,0,0,125,0,"Silvergray_Rockfish"
"GOA",2019,"CENTRAL GOA",181.565193371373,8402.59707091022,91.6656809875442,0.504863731233173,297,6,"Silvergray_Rockfish"
"GOA",2019,"EASTERN GOA",28326.5090856164,52414550.2637177,7239.78937978984,0.255583536887927,121,45,"Silvergray_Rockfish"
"GOA",2019,"GOA",28526.2745997882,52423284.1124659,7240.39253856211,0.253814865072352,541,52,"Silvergray_Rockfish"
"GOA",2019,"WESTERN GOA",18.2003208004502,331.2516772393,18.2003208004502,1,123,1,"Silvergray_Rockfish"
"AI",1980,"AI",2.9659483918701,3.67053319391861,1.91586356349261,0.645953101795078,127,2,"Darkblotched_Rockfish"
"AI",1980,"ALEUTIANS",2.9659483918701,3.67053319391861,1.91586356349261,0.645953101795078,109,2,"Darkblotched_Rockfish"
"AI",1980,"S BERING SEA",0,0,0,0,18,0,"Darkblotched_Rockfish"
"AI",1983,"AI",0,0,0,0,290,0,"Darkblotched_Rockfish"
"AI",1983,"ALEUTIANS",0,0,0,0,256,0,"Darkblotched_Rockfish"
"AI",1983,"S BERING SEA",0,0,0,0,34,0,"Darkblotched_Rockfish"
"AI",1986,"AI",0,0,0,0,383,0,"Darkblotched_Rockfish"
"AI",1986,"ALEUTIANS",0,0,0,0,320,0,"Darkblotched_Rockfish"
"AI",1986,"S BERING SEA",0,0,0,0,63,0,"Darkblotched_Rockfish"
"AI",1991,"AI",0,0,0,0,331,0,"Darkblotched_Rockfish"
"AI",1991,"ALEUTIANS",0,0,0,0,276,0,"Darkblotched_Rockfish"
"AI",1991,"S BERING SEA",0,0,0,0,55,0,"Darkblotched_Rockfish"
"AI",1994,"AI",0,0,0,0,380,0,"Darkblotched_Rockfish"
"AI",1994,"ALEUTIANS",0,0,0,0,316,0,"Darkblotched_Rockfish"
"AI",1994,"S BERING SEA",0,0,0,0,64,0,"Darkblotched_Rockfish"
"AI",1997,"AI",0,0,0,0,396,0,"Darkblotched_Rockfish"
"AI",1997,"ALEUTIANS",0,0,0,0,344,0,"Darkblotched_Rockfish"
"AI",1997,"S BERING SEA",0,0,0,0,52,0,"Darkblotched_Rockfish"
"AI",2000,"AI",0,0,0,0,419,0,"Darkblotched_Rockfish"
"AI",2000,"ALEUTIANS",0,0,0,0,361,0,"Darkblotched_Rockfish"
"AI",2000,"S BERING SEA",0,0,0,0,58,0,"Darkblotched_Rockfish"
"AI",2002,"AI",0,0,0,0,414,0,"Darkblotched_Rockfish"
"AI",2002,"ALEUTIANS",0,0,0,0,353,0,"Darkblotched_Rockfish"
"AI",2002,"S BERING SEA",0,0,0,0,61,0,"Darkblotched_Rockfish"
"AI",2004,"AI",0,0,0,0,419,0,"Darkblotched_Rockfish"
"AI",2004,"ALEUTIANS",0,0,0,0,366,0,"Darkblotched_Rockfish"
"AI",2004,"S BERING SEA",0,0,0,0,53,0,"Darkblotched_Rockfish"
"AI",2006,"AI",0,0,0,0,357,0,"Darkblotched_Rockfish"
"AI",2006,"ALEUTIANS",0,0,0,0,313,0,"Darkblotched_Rockfish"
"AI",2006,"S BERING SEA",0,0,0,0,44,0,"Darkblotched_Rockfish"
"AI",2010,"AI",0,0,0,0,418,0,"Darkblotched_Rockfish"
"AI",2010,"ALEUTIANS",0,0,0,0,367,0,"Darkblotched_Rockfish"
"AI",2010,"S BERING SEA",0,0,0,0,51,0,"Darkblotched_Rockfish"
"AI",2012,"AI",0,0,0,0,420,0,"Darkblotched_Rockfish"
"AI",2012,"ALEUTIANS",0,0,0,0,365,0,"Darkblotched_Rockfish"
"AI",2012,"S BERING SEA",0,0,0,0,55,0,"Darkblotched_Rockfish"
"AI",2014,"AI",0,0,0,0,410,0,"Darkblotched_Rockfish"
"AI",2014,"ALEUTIANS",0,0,0,0,366,0,"Darkblotched_Rockfish"
"AI",2014,"S BERING SEA",0,0,0,0,44,0,"Darkblotched_Rockfish"
"AI",2016,"AI",0,0,0,0,419,0,"Darkblotched_Rockfish"
"AI",2016,"ALEUTIANS",0,0,0,0,376,0,"Darkblotched_Rockfish"
"AI",2016,"S BERING SEA",0,0,0,0,43,0,"Darkblotched_Rockfish"
"AI",2018,"AI",0,0,0,0,420,0,"Darkblotched_Rockfish"
"AI",2018,"ALEUTIANS",0,0,0,0,375,0,"Darkblotched_Rockfish"
"AI",2018,"S BERING SEA",0,0,0,0,45,0,"Darkblotched_Rockfish"
"EBS_SHELF",1982,"EBS_SHELF",0,0,0,0,329,0,"Darkblotched_Rockfish"
"EBS_SHELF",1983,"EBS_SHELF",0,0,0,0,353,0,"Darkblotched_Rockfish"
"EBS_SHELF",1984,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",1985,"EBS_SHELF",2.62099476634348,6.8696135651999,2.62099476634348,1,353,1,"Darkblotched_Rockfish"
"EBS_SHELF",1986,"EBS_SHELF",22.4149188724647,502.428588059175,22.4149188724647,1,354,1,"Darkblotched_Rockfish"
"EBS_SHELF",1987,"EBS_SHELF",0,0,0,0,343,0,"Darkblotched_Rockfish"
"EBS_SHELF",1988,"EBS_SHELF",0,0,0,0,353,0,"Darkblotched_Rockfish"
"EBS_SHELF",1989,"EBS_SHELF",0,0,0,0,354,0,"Darkblotched_Rockfish"
"EBS_SHELF",1990,"EBS_SHELF",0,0,0,0,351,0,"Darkblotched_Rockfish"
"EBS_SHELF",1991,"EBS_SHELF",0,0,0,0,352,0,"Darkblotched_Rockfish"
"EBS_SHELF",1992,"EBS_SHELF",0,0,0,0,336,0,"Darkblotched_Rockfish"
"EBS_SHELF",1993,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",1994,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",1995,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",1996,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",1997,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",1998,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",1999,"EBS_SHELF",0,0,0,0,353,0,"Darkblotched_Rockfish"
"EBS_SHELF",2000,"EBS_SHELF",0,0,0,0,352,0,"Darkblotched_Rockfish"
"EBS_SHELF",2001,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",2002,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",2003,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2004,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",2005,"EBS_SHELF",0,0,0,0,353,0,"Darkblotched_Rockfish"
"EBS_SHELF",2006,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2007,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2008,"EBS_SHELF",0,0,0,0,355,0,"Darkblotched_Rockfish"
"EBS_SHELF",2009,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2010,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2011,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2012,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2013,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2014,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2015,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2016,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2017,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SHELF",2018,"EBS_SHELF",0,0,0,0,356,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2002,"EBS_SLOPE",0,0,0,0,141,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2008,"EBS_SLOPE",0,0,0,0,200,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Darkblotched_Rockfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Darkblotched_Rockfish"
"GOA",1984,"CENTRAL GOA",0,0,0,0,485,0,"Darkblotched_Rockfish"
"GOA",1984,"EASTERN GOA",6.60348408641084,43.6060020794812,6.60348408641084,1,202,1,"Darkblotched_Rockfish"
"GOA",1984,"GOA",6.60348408641084,43.6060020794812,6.60348408641084,1,929,1,"Darkblotched_Rockfish"
"GOA",1984,"WESTERN GOA",0,0,0,0,242,0,"Darkblotched_Rockfish"
"GOA",1987,"CENTRAL GOA",3.71725345727821,13.8179732656468,3.71725345727821,1,446,1,"Darkblotched_Rockfish"
"GOA",1987,"EASTERN GOA",29.8172322178835,500.702159145728,22.376375022459,0.750451110248868,160,2,"Darkblotched_Rockfish"
"GOA",1987,"GOA",36.7861413543411,525.093397067314,22.9149164752419,0.622922536357235,783,4,"Darkblotched_Rockfish"
"GOA",1987,"WESTERN GOA",3.25165567917935,10.5732646559393,3.25165567917935,1,177,1,"Darkblotched_Rockfish"
"GOA",1990,"CENTRAL GOA",0,0,0,0,371,0,"Darkblotched_Rockfish"
"GOA",1990,"EASTERN GOA",173.475178457456,25768.9918676283,160.527230922446,0.925361382244171,202,8,"Darkblotched_Rockfish"
"GOA",1990,"GOA",173.475178457456,25768.9918676283,160.527230922446,0.925361382244171,708,8,"Darkblotched_Rockfish"
"GOA",1990,"WESTERN GOA",0,0,0,0,135,0,"Darkblotched_Rockfish"
"GOA",1993,"CENTRAL GOA",0,0,0,0,412,0,"Darkblotched_Rockfish"
"GOA",1993,"EASTERN GOA",287.678040046622,7604.18059665556,87.2019529406054,0.303123425501902,192,9,"Darkblotched_Rockfish"
"GOA",1993,"GOA",290.766377947012,7613.71842764254,87.2566239757335,0.300091862724358,774,10,"Darkblotched_Rockfish"
"GOA",1993,"WESTERN GOA",3.08833790038921,9.53783098698046,3.08833790038921,1,170,1,"Darkblotched_Rockfish"
"GOA",1996,"CENTRAL GOA",0,0,0,0,393,0,"Darkblotched_Rockfish"
"GOA",1996,"EASTERN GOA",120.580519328631,7294.38331294671,85.4071619534727,0.708299835072892,214,2,"Darkblotched_Rockfish"
"GOA",1996,"GOA",120.580519328631,7294.38331294671,85.4071619534727,0.708299835072892,807,2,"Darkblotched_Rockfish"
"GOA",1996,"WESTERN GOA",0,0,0,0,200,0,"Darkblotched_Rockfish"
"GOA",1999,"CENTRAL GOA",0,0,0,0,414,0,"Darkblotched_Rockfish"
"GOA",1999,"EASTERN GOA",271.509634804142,17821.6296665969,133.497676633704,0.491686701026298,203,9,"Darkblotched_Rockfish"
"GOA",1999,"GOA",271.509634804142,17821.6296665969,133.497676633704,0.491686701026298,764,9,"Darkblotched_Rockfish"
"GOA",1999,"WESTERN GOA",0,0,0,0,147,0,"Darkblotched_Rockfish"
"GOA",2001,"CENTRAL GOA",0,0,0,0,350,0,"Darkblotched_Rockfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Darkblotched_Rockfish"
"GOA",2001,"GOA",0,0,0,0,489,0,"Darkblotched_Rockfish"
"GOA",2001,"WESTERN GOA",0,0,0,0,139,0,"Darkblotched_Rockfish"
"GOA",2003,"CENTRAL GOA",0,0,0,0,420,0,"Darkblotched_Rockfish"
"GOA",2003,"EASTERN GOA",91.1083667046154,3379.673374086,58.1349582788704,0.638085835380533,159,6,"Darkblotched_Rockfish"
"GOA",2003,"GOA",91.1083667046154,3379.673374086,58.1349582788704,0.638085835380533,809,6,"Darkblotched_Rockfish"
"GOA",2003,"WESTERN GOA",0,0,0,0,230,0,"Darkblotched_Rockfish"
"GOA",2005,"CENTRAL GOA",0,0,0,0,470,0,"Darkblotched_Rockfish"
