"SURVEY","YEAR","REGULATORY_AREA_NAME","Biomass","Variance","SE","CV","HAUL_COUNT","CATCH_COUNT","Group"
"EBS_SHELF",1990,"EBS_SHELF",0,0,0,0,351,0,"Sharpchin_Rockfish"
"EBS_SHELF",1991,"EBS_SHELF",0,0,0,0,352,0,"Sharpchin_Rockfish"
"EBS_SHELF",1992,"EBS_SHELF",0,0,0,0,336,0,"Sharpchin_Rockfish"
"EBS_SHELF",1993,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",1994,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",1995,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",1996,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",1997,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",1998,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",1999,"EBS_SHELF",0,0,0,0,353,0,"Sharpchin_Rockfish"
"EBS_SHELF",2000,"EBS_SHELF",0,0,0,0,352,0,"Sharpchin_Rockfish"
"EBS_SHELF",2001,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",2002,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",2003,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2004,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",2005,"EBS_SHELF",0,0,0,0,353,0,"Sharpchin_Rockfish"
"EBS_SHELF",2006,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2007,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2008,"EBS_SHELF",0,0,0,0,355,0,"Sharpchin_Rockfish"
"EBS_SHELF",2009,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2010,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2011,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2012,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2013,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2014,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2015,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2016,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2017,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SHELF",2018,"EBS_SHELF",0,0,0,0,356,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2002,"EBS_SLOPE",0,0,0,0,141,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2008,"EBS_SLOPE",0,0,0,0,200,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Sharpchin_Rockfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Sharpchin_Rockfish"
"GOA",1984,"CENTRAL GOA",1945.52199713742,1684761.06944824,1297.98346270214,0.667164629653097,485,16,"Sharpchin_Rockfish"
"GOA",1984,"EASTERN GOA",4666.44673324888,4118453.85359682,2029.39741144923,0.434891369698828,202,54,"Sharpchin_Rockfish"
"GOA",1984,"GOA",6611.9687303863,5803214.92304506,2408.98628535844,0.364337216884826,929,70,"Sharpchin_Rockfish"
"GOA",1984,"WESTERN GOA",0,0,0,0,242,0,"Sharpchin_Rockfish"
"GOA",1987,"CENTRAL GOA",42.8950668466433,573.572199042738,23.9493674038113,0.558324515250998,446,9,"Sharpchin_Rockfish"
"GOA",1987,"EASTERN GOA",77029.0711476843,984342920.380062,31374.2397578023,0.407303882681513,160,44,"Sharpchin_Rockfish"
"GOA",1987,"GOA",80438.2902188362,995675631.254223,31554.328249136,0.39227994731478,783,54,"Sharpchin_Rockfish"
"GOA",1987,"WESTERN GOA",3366.32400430526,11332137.3019618,3366.32400430526,1,177,1,"Sharpchin_Rockfish"
"GOA",1990,"CENTRAL GOA",3363.27843074977,8412941.09429384,2900.50704089713,0.862404674670519,371,30,"Sharpchin_Rockfish"
"GOA",1990,"EASTERN GOA",34968.5703341753,193376125.238883,13905.9744440612,0.39767066000038,202,64,"Sharpchin_Rockfish"
"GOA",1990,"GOA",38333.4873987864,201789069.018297,14205.2479393461,0.370570196016026,708,95,"Sharpchin_Rockfish"
"GOA",1990,"WESTERN GOA",1.63863386135146,2.6851209315676,1.63863386135146,1,135,1,"Sharpchin_Rockfish"
"GOA",1993,"CENTRAL GOA",7047.36349869318,37039924.8126467,6086.0434448537,0.863591532632346,412,35,"Sharpchin_Rockfish"
"GOA",1993,"EASTERN GOA",16554.8000413534,21417035.0816481,4627.85426322481,0.279547578446406,192,56,"Sharpchin_Rockfish"
"GOA",1993,"GOA",23678.4447604764,58460122.3208065,7645.9219405384,0.322906424720124,774,94,"Sharpchin_Rockfish"
"GOA",1993,"WESTERN GOA",76.2812204298175,3162.42651170836,56.2354560016042,0.737212326765846,170,3,"Sharpchin_Rockfish"
"GOA",1996,"CENTRAL GOA",1921.44178215485,979264.085495839,989.577730901337,0.515018326390066,393,17,"Sharpchin_Rockfish"
"GOA",1996,"EASTERN GOA",62576.4912892807,419288605.105574,20476.5379179581,0.327224129957981,214,54,"Sharpchin_Rockfish"
"GOA",1996,"GOA",64570.1766174505,420270039.659022,20500.4887663446,0.317491601235674,807,74,"Sharpchin_Rockfish"
"GOA",1996,"WESTERN GOA",72.2435460149237,2170.46795264329,46.5882812802028,0.64487810815071,200,3,"Sharpchin_Rockfish"
"GOA",1999,"CENTRAL GOA",2856.30954644665,2717257.64747257,1648.41064285346,0.577112044772649,414,17,"Sharpchin_Rockfish"
"GOA",1999,"EASTERN GOA",17984.2520434272,185379735.724042,13615.422715584,0.757074727528638,203,37,"Sharpchin_Rockfish"
"GOA",1999,"GOA",20840.5615898739,188096993.371514,13714.8457290454,0.658084268502113,764,54,"Sharpchin_Rockfish"
"GOA",1999,"WESTERN GOA",0,0,0,0,147,0,"Sharpchin_Rockfish"
"GOA",2001,"CENTRAL GOA",1774.01741743932,1518718.65554428,1232.36303723549,0.69467358387852,350,12,"Sharpchin_Rockfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Sharpchin_Rockfish"
"GOA",2001,"GOA",1797.22718124004,1519229.2314485,1232.57017303215,0.685817678420434,489,14,"Sharpchin_Rockfish"
"GOA",2001,"WESTERN GOA",23.209763800724,510.575904223424,22.5959267175176,0.973552635499577,139,2,"Sharpchin_Rockfish"
"GOA",2003,"CENTRAL GOA",289.407430616318,12178.2294932858,110.35501571422,0.381313691494409,420,19,"Sharpchin_Rockfish"
"GOA",2003,"EASTERN GOA",6765.85753899768,10557911.5989587,3249.29401546839,0.480248659795127,159,34,"Sharpchin_Rockfish"
"GOA",2003,"GOA",7093.23776998746,10571214.1481718,3251.34036178493,0.458371827819143,809,55,"Sharpchin_Rockfish"
"GOA",2003,"WESTERN GOA",37.9728003734584,1124.31971977058,33.5308771100695,0.883023553182724,230,2,"Sharpchin_Rockfish"
"GOA",2005,"CENTRAL GOA",10757.3631747265,31287716.5717478,5593.54239920891,0.519973371574036,470,28,"Sharpchin_Rockfish"
"GOA",2005,"EASTERN GOA",10183.3472918267,15019825.1683113,3875.54191930771,0.38057642622267,187,57,"Sharpchin_Rockfish"
"GOA",2005,"GOA",21135.390140149,46343050.072845,6807.57299430898,0.322093557259549,837,88,"Sharpchin_Rockfish"
"GOA",2005,"WESTERN GOA",194.679673595812,35508.3327859047,188.436548434492,0.967931294284573,180,3,"Sharpchin_Rockfish"
"GOA",2007,"CENTRAL GOA",4047.70475104152,11081561.672713,3328.89796670204,0.822416201637601,470,16,"Sharpchin_Rockfish"
"GOA",2007,"EASTERN GOA",14936.7394261004,30988183.402926,5566.70309994399,0.372685292361514,141,41,"Sharpchin_Rockfish"
"GOA",2007,"GOA",19036.9601372063,42070721.3500003,6486.19467407511,0.340715882542525,816,60,"Sharpchin_Rockfish"
"GOA",2007,"WESTERN GOA",52.5159600643453,976.274361334539,31.2453894412366,0.594969403643256,205,3,"Sharpchin_Rockfish"
"GOA",2009,"CENTRAL GOA",654.637048752137,75670.5728451893,275.082847239135,0.420206659191525,470,14,"Sharpchin_Rockfish"
"GOA",2009,"EASTERN GOA",11823.3423489486,19482847.6727177,4413.93788727454,0.373324036216127,157,33,"Sharpchin_Rockfish"
"GOA",2009,"GOA",12492.6870705398,19558734.5612032,4422.52581238405,0.354009172519275,823,48,"Sharpchin_Rockfish"
"GOA",2009,"WESTERN GOA",14.7076728391235,216.315640342692,14.7076728391235,1,196,1,"Sharpchin_Rockfish"
"GOA",2011,"CENTRAL GOA",538.025745204728,78764.2733902203,280.6497343491,0.521628819532247,383,7,"Sharpchin_Rockfish"
"GOA",2011,"EASTERN GOA",7502.96027098132,25342976.238702,5034.18079122135,0.67095927599293,124,25,"Sharpchin_Rockfish"
"GOA",2011,"GOA",8040.98601618605,25421740.5120922,5041.99767077418,0.627037239043187,670,32,"Sharpchin_Rockfish"
"GOA",2011,"WESTERN GOA",0,0,0,0,163,0,"Sharpchin_Rockfish"
"GOA",2013,"CENTRAL GOA",810.506219026559,229052.27556301,478.59406135368,0.590487833552325,313,17,"Sharpchin_Rockfish"
"GOA",2013,"EASTERN GOA",13949.1349769211,55120277.2261231,7424.30314750975,0.53224111457759,99,24,"Sharpchin_Rockfish"
"GOA",2013,"GOA",14919.7605776126,55371933.7242057,7441.23200311653,0.498750094842825,548,43,"Sharpchin_Rockfish"
"GOA",2013,"WESTERN GOA",160.119381664922,22604.2225195662,150.347007018983,0.938968196452388,136,2,"Sharpchin_Rockfish"
"GOA",2015,"CENTRAL GOA",15888.7564708409,230589127.581085,15185.1614275609,0.955717425427776,434,14,"Sharpchin_Rockfish"
"GOA",2015,"EASTERN GOA",29060.6667932006,379786798.031178,19488.1194072486,0.670601247587625,148,24,"Sharpchin_Rockfish"
"GOA",2015,"GOA",45016.343388351,610377093.032951,24705.8109163199,0.548818696871614,771,44,"Sharpchin_Rockfish"
"GOA",2015,"WESTERN GOA",66.9201243095385,1167.42068759469,34.1675385065223,0.510571952145227,189,6,"Sharpchin_Rockfish"
"GOA",2017,"CENTRAL GOA",343.643018548053,30307.0300647802,174.089144017599,0.506598809290972,296,9,"Sharpchin_Rockfish"
"GOA",2017,"EASTERN GOA",11234.288619834,35771986.3102083,5980.96867657809,0.532385171769467,115,18,"Sharpchin_Rockfish"
"GOA",2017,"GOA",11621.669532227,35803717.5593847,5983.62077335995,0.514867571889503,536,29,"Sharpchin_Rockfish"
"GOA",2017,"WESTERN GOA",43.7378938449943,1424.21911168271,37.7388276405442,0.862840533069321,125,2,"Sharpchin_Rockfish"
"GOA",2019,"CENTRAL GOA",2598.16139338776,4540527.73644001,2130.8514111594,0.820138201030293,297,7,"Sharpchin_Rockfish"
"GOA",2019,"EASTERN GOA",8523.65010102294,16524967.0948491,4065.09127755443,0.476919069808669,121,19,"Sharpchin_Rockfish"
"GOA",2019,"GOA",11336.0653780687,21098168.8143835,4593.27430210558,0.405191232488121,541,28,"Sharpchin_Rockfish"
"GOA",2019,"WESTERN GOA",214.253883658028,32673.9830944085,180.759461977537,0.843669477030569,123,2,"Sharpchin_Rockfish"
