"SURVEY","YEAR","REGULATORY_AREA_NAME","Biomass","Variance","SE","CV","HAUL_COUNT","CATCH_COUNT","Group"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Copper_Rockfish"
"EBS_SLOPE",2008,"EBS_SLOPE",0,0,0,0,200,0,"Copper_Rockfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Copper_Rockfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Copper_Rockfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Copper_Rockfish"
"GOA",1984,"CENTRAL GOA",0,0,0,0,485,0,"Copper_Rockfish"
"GOA",1984,"EASTERN GOA",0,0,0,0,202,0,"Copper_Rockfish"
"GOA",1984,"GOA",0,0,0,0,929,0,"Copper_Rockfish"
"GOA",1984,"WESTERN GOA",0,0,0,0,242,0,"Copper_Rockfish"
"GOA",1987,"CENTRAL GOA",0,0,0,0,446,0,"Copper_Rockfish"
"GOA",1987,"EASTERN GOA",0,0,0,0,160,0,"Copper_Rockfish"
"GOA",1987,"GOA",0,0,0,0,783,0,"Copper_Rockfish"
"GOA",1987,"WESTERN GOA",0,0,0,0,177,0,"Copper_Rockfish"
"GOA",1990,"CENTRAL GOA",0,0,0,0,371,0,"Copper_Rockfish"
"GOA",1990,"EASTERN GOA",0,0,0,0,202,0,"Copper_Rockfish"
"GOA",1990,"GOA",0,0,0,0,708,0,"Copper_Rockfish"
"GOA",1990,"WESTERN GOA",0,0,0,0,135,0,"Copper_Rockfish"
"GOA",1993,"CENTRAL GOA",0,0,0,0,412,0,"Copper_Rockfish"
"GOA",1993,"EASTERN GOA",0,0,0,0,192,0,"Copper_Rockfish"
"GOA",1993,"GOA",0,0,0,0,774,0,"Copper_Rockfish"
"GOA",1993,"WESTERN GOA",0,0,0,0,170,0,"Copper_Rockfish"
"GOA",1996,"CENTRAL GOA",0,0,0,0,393,0,"Copper_Rockfish"
"GOA",1996,"EASTERN GOA",0,0,0,0,214,0,"Copper_Rockfish"
"GOA",1996,"GOA",0,0,0,0,807,0,"Copper_Rockfish"
"GOA",1996,"WESTERN GOA",0,0,0,0,200,0,"Copper_Rockfish"
"GOA",1999,"CENTRAL GOA",0,0,0,0,414,0,"Copper_Rockfish"
"GOA",1999,"EASTERN GOA",0,0,0,0,203,0,"Copper_Rockfish"
"GOA",1999,"GOA",0,0,0,0,764,0,"Copper_Rockfish"
"GOA",1999,"WESTERN GOA",0,0,0,0,147,0,"Copper_Rockfish"
"GOA",2001,"CENTRAL GOA",0,0,0,0,350,0,"Copper_Rockfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Copper_Rockfish"
"GOA",2001,"GOA",0,0,0,0,489,0,"Copper_Rockfish"
"GOA",2001,"WESTERN GOA",0,0,0,0,139,0,"Copper_Rockfish"
"GOA",2003,"CENTRAL GOA",0,0,0,0,420,0,"Copper_Rockfish"
"GOA",2003,"EASTERN GOA",0,0,0,0,159,0,"Copper_Rockfish"
"GOA",2003,"GOA",0,0,0,0,809,0,"Copper_Rockfish"
"GOA",2003,"WESTERN GOA",0,0,0,0,230,0,"Copper_Rockfish"
"GOA",2005,"CENTRAL GOA",0,0,0,0,470,0,"Copper_Rockfish"
"GOA",2005,"EASTERN GOA",0,0,0,0,187,0,"Copper_Rockfish"
"GOA",2005,"GOA",0.15558763784635,0.024207513050607,0.15558763784635,1,837,1,"Copper_Rockfish"
"GOA",2005,"WESTERN GOA",0.15558763784635,0.024207513050607,0.15558763784635,1,180,1,"Copper_Rockfish"
"GOA",2007,"CENTRAL GOA",0,0,0,0,470,0,"Copper_Rockfish"
"GOA",2007,"EASTERN GOA",0,0,0,0,141,0,"Copper_Rockfish"
"GOA",2007,"GOA",0,0,0,0,816,0,"Copper_Rockfish"
"GOA",2007,"WESTERN GOA",0,0,0,0,205,0,"Copper_Rockfish"
"GOA",2009,"CENTRAL GOA",0,0,0,0,470,0,"Copper_Rockfish"
"GOA",2009,"EASTERN GOA",0,0,0,0,157,0,"Copper_Rockfish"
"GOA",2009,"GOA",0,0,0,0,823,0,"Copper_Rockfish"
"GOA",2009,"WESTERN GOA",0,0,0,0,196,0,"Copper_Rockfish"
"GOA",2011,"CENTRAL GOA",0,0,0,0,383,0,"Copper_Rockfish"
"GOA",2011,"EASTERN GOA",0,0,0,0,124,0,"Copper_Rockfish"
"GOA",2011,"GOA",0,0,0,0,670,0,"Copper_Rockfish"
"GOA",2011,"WESTERN GOA",0,0,0,0,163,0,"Copper_Rockfish"
"GOA",2013,"CENTRAL GOA",0,0,0,0,313,0,"Copper_Rockfish"
"GOA",2013,"EASTERN GOA",0,0,0,0,99,0,"Copper_Rockfish"
"GOA",2013,"GOA",0,0,0,0,548,0,"Copper_Rockfish"
"GOA",2013,"WESTERN GOA",0,0,0,0,136,0,"Copper_Rockfish"
"GOA",2015,"CENTRAL GOA",0,0,0,0,434,0,"Copper_Rockfish"
"GOA",2015,"EASTERN GOA",0,0,0,0,148,0,"Copper_Rockfish"
"GOA",2015,"GOA",0,0,0,0,771,0,"Copper_Rockfish"
"GOA",2015,"WESTERN GOA",0,0,0,0,189,0,"Copper_Rockfish"
"GOA",2017,"CENTRAL GOA",0,0,0,0,296,0,"Copper_Rockfish"
"GOA",2017,"EASTERN GOA",0,0,0,0,115,0,"Copper_Rockfish"
"GOA",2017,"GOA",0,0,0,0,536,0,"Copper_Rockfish"
"GOA",2017,"WESTERN GOA",0,0,0,0,125,0,"Copper_Rockfish"
"GOA",2019,"CENTRAL GOA",0,0,0,0,297,0,"Copper_Rockfish"
"GOA",2019,"EASTERN GOA",0,0,0,0,121,0,"Copper_Rockfish"
"GOA",2019,"GOA",0,0,0,0,541,0,"Copper_Rockfish"
"GOA",2019,"WESTERN GOA",0,0,0,0,123,0,"Copper_Rockfish"
"GOA",2021,"CENTRAL GOA",0,0,0,0,292,0,"Copper_Rockfish"
"GOA",2021,"EASTERN GOA",0,0,0,0,123,0,"Copper_Rockfish"
"GOA",2021,"GOA",0,0,0,0,529,0,"Copper_Rockfish"
"GOA",2021,"WESTERN GOA",0,0,0,0,114,0,"Copper_Rockfish"
"NBS",2010,"NBS",0,0,0,0,141,0,"Copper_Rockfish"
"NBS",2017,"NBS",0,0,0,0,143,0,"Copper_Rockfish"
"NBS",2019,"NBS",0,0,0,0,144,0,"Copper_Rockfish"
"AI",1980,"AI",0,0,0,0,127,0,"Rosethorn_Rockfish"
"AI",1980,"ALEUTIANS",0,0,0,0,109,0,"Rosethorn_Rockfish"
"AI",1980,"S BERING SEA",0,0,0,0,18,0,"Rosethorn_Rockfish"
"AI",1983,"AI",0,0,0,0,290,0,"Rosethorn_Rockfish"
"AI",1983,"ALEUTIANS",0,0,0,0,256,0,"Rosethorn_Rockfish"
"AI",1983,"S BERING SEA",0,0,0,0,34,0,"Rosethorn_Rockfish"
"AI",1986,"AI",0,0,0,0,383,0,"Rosethorn_Rockfish"
"AI",1986,"ALEUTIANS",0,0,0,0,320,0,"Rosethorn_Rockfish"
"AI",1986,"S BERING SEA",0,0,0,0,63,0,"Rosethorn_Rockfish"
"AI",1991,"AI",0,0,0,0,331,0,"Rosethorn_Rockfish"
"AI",1991,"ALEUTIANS",0,0,0,0,276,0,"Rosethorn_Rockfish"
"AI",1991,"S BERING SEA",0,0,0,0,55,0,"Rosethorn_Rockfish"
"AI",1994,"AI",0,0,0,0,380,0,"Rosethorn_Rockfish"
"AI",1994,"ALEUTIANS",0,0,0,0,316,0,"Rosethorn_Rockfish"
"AI",1994,"S BERING SEA",0,0,0,0,64,0,"Rosethorn_Rockfish"
"AI",1997,"AI",0,0,0,0,396,0,"Rosethorn_Rockfish"
"AI",1997,"ALEUTIANS",0,0,0,0,344,0,"Rosethorn_Rockfish"
"AI",1997,"S BERING SEA",0,0,0,0,52,0,"Rosethorn_Rockfish"
"AI",2000,"AI",0,0,0,0,419,0,"Rosethorn_Rockfish"
"AI",2000,"ALEUTIANS",0,0,0,0,361,0,"Rosethorn_Rockfish"
"AI",2000,"S BERING SEA",0,0,0,0,58,0,"Rosethorn_Rockfish"
"AI",2002,"AI",0,0,0,0,414,0,"Rosethorn_Rockfish"
"AI",2002,"ALEUTIANS",0,0,0,0,353,0,"Rosethorn_Rockfish"
"AI",2002,"S BERING SEA",0,0,0,0,61,0,"Rosethorn_Rockfish"
"AI",2004,"AI",0,0,0,0,419,0,"Rosethorn_Rockfish"
"AI",2004,"ALEUTIANS",0,0,0,0,366,0,"Rosethorn_Rockfish"
"AI",2004,"S BERING SEA",0,0,0,0,53,0,"Rosethorn_Rockfish"
"AI",2006,"AI",0,0,0,0,357,0,"Rosethorn_Rockfish"
"AI",2006,"ALEUTIANS",0,0,0,0,313,0,"Rosethorn_Rockfish"
"AI",2006,"S BERING SEA",0,0,0,0,44,0,"Rosethorn_Rockfish"
"AI",2010,"AI",0,0,0,0,418,0,"Rosethorn_Rockfish"
"AI",2010,"ALEUTIANS",0,0,0,0,367,0,"Rosethorn_Rockfish"
"AI",2010,"S BERING SEA",0,0,0,0,51,0,"Rosethorn_Rockfish"
"AI",2012,"AI",0,0,0,0,420,0,"Rosethorn_Rockfish"
"AI",2012,"ALEUTIANS",0,0,0,0,365,0,"Rosethorn_Rockfish"
"AI",2012,"S BERING SEA",0,0,0,0,55,0,"Rosethorn_Rockfish"
"AI",2014,"AI",0,0,0,0,410,0,"Rosethorn_Rockfish"
"AI",2014,"ALEUTIANS",0,0,0,0,366,0,"Rosethorn_Rockfish"
"AI",2014,"S BERING SEA",0,0,0,0,44,0,"Rosethorn_Rockfish"
"AI",2016,"AI",0,0,0,0,419,0,"Rosethorn_Rockfish"
"AI",2016,"ALEUTIANS",0,0,0,0,376,0,"Rosethorn_Rockfish"
"AI",2016,"S BERING SEA",0,0,0,0,43,0,"Rosethorn_Rockfish"
"AI",2018,"AI",0,0,0,0,420,0,"Rosethorn_Rockfish"
"AI",2018,"ALEUTIANS",0,0,0,0,375,0,"Rosethorn_Rockfish"
"AI",2018,"S BERING SEA",0,0,0,0,45,0,"Rosethorn_Rockfish"
"EBS_SHELF",1982,"EBS_SHELF",0,0,0,0,329,0,"Rosethorn_Rockfish"
"EBS_SHELF",1983,"EBS_SHELF",0,0,0,0,353,0,"Rosethorn_Rockfish"
"EBS_SHELF",1984,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",1985,"EBS_SHELF",0,0,0,0,353,0,"Rosethorn_Rockfish"
"EBS_SHELF",1986,"EBS_SHELF",0,0,0,0,354,0,"Rosethorn_Rockfish"
"EBS_SHELF",1987,"EBS_SHELF",0,0,0,0,343,0,"Rosethorn_Rockfish"
"EBS_SHELF",1988,"EBS_SHELF",0,0,0,0,353,0,"Rosethorn_Rockfish"
"EBS_SHELF",1989,"EBS_SHELF",0,0,0,0,354,0,"Rosethorn_Rockfish"
"EBS_SHELF",1990,"EBS_SHELF",0,0,0,0,351,0,"Rosethorn_Rockfish"
"EBS_SHELF",1991,"EBS_SHELF",0,0,0,0,352,0,"Rosethorn_Rockfish"
"EBS_SHELF",1992,"EBS_SHELF",0,0,0,0,336,0,"Rosethorn_Rockfish"
"EBS_SHELF",1993,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",1994,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",1995,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",1996,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",1997,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",1998,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",1999,"EBS_SHELF",0,0,0,0,353,0,"Rosethorn_Rockfish"
"EBS_SHELF",2000,"EBS_SHELF",0,0,0,0,352,0,"Rosethorn_Rockfish"
"EBS_SHELF",2001,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",2002,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",2003,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2004,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",2005,"EBS_SHELF",0,0,0,0,353,0,"Rosethorn_Rockfish"
"EBS_SHELF",2006,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2007,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2008,"EBS_SHELF",0,0,0,0,355,0,"Rosethorn_Rockfish"
"EBS_SHELF",2009,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2010,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2011,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2012,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2013,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2014,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2015,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2016,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2017,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2018,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SHELF",2019,"EBS_SHELF",0,0,0,0,356,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2002,"EBS_SLOPE",0,0,0,0,141,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2008,"EBS_SLOPE",0,0,0,0,200,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Rosethorn_Rockfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Rosethorn_Rockfish"
"GOA",1984,"CENTRAL GOA",4.77441019022371,22.794992664512,4.77441019022371,1,485,1,"Rosethorn_Rockfish"
"GOA",1984,"EASTERN GOA",0,0,0,0,202,0,"Rosethorn_Rockfish"
"GOA",1984,"GOA",4.77441019022371,22.794992664512,4.77441019022371,1,929,1,"Rosethorn_Rockfish"
"GOA",1984,"WESTERN GOA",0,0,0,0,242,0,"Rosethorn_Rockfish"
"GOA",1987,"CENTRAL GOA",0,0,0,0,446,0,"Rosethorn_Rockfish"
"GOA",1987,"EASTERN GOA",0,0,0,0,160,0,"Rosethorn_Rockfish"
"GOA",1987,"GOA",0,0,0,0,783,0,"Rosethorn_Rockfish"
"GOA",1987,"WESTERN GOA",0,0,0,0,177,0,"Rosethorn_Rockfish"
"GOA",1990,"CENTRAL GOA",0,0,0,0,371,0,"Rosethorn_Rockfish"
"GOA",1990,"EASTERN GOA",0,0,0,0,202,0,"Rosethorn_Rockfish"
"GOA",1990,"GOA",0,0,0,0,708,0,"Rosethorn_Rockfish"
"GOA",1990,"WESTERN GOA",0,0,0,0,135,0,"Rosethorn_Rockfish"
"GOA",1993,"CENTRAL GOA",8.46596688281726,71.6725952609587,8.46596688281726,1,412,1,"Rosethorn_Rockfish"
"GOA",1993,"EASTERN GOA",0,0,0,0,192,0,"Rosethorn_Rockfish"
"GOA",1993,"GOA",8.46596688281726,71.6725952609587,8.46596688281726,1,774,1,"Rosethorn_Rockfish"
"GOA",1993,"WESTERN GOA",0,0,0,0,170,0,"Rosethorn_Rockfish"
"GOA",1996,"CENTRAL GOA",0,0,0,0,393,0,"Rosethorn_Rockfish"
"GOA",1996,"EASTERN GOA",0,0,0,0,214,0,"Rosethorn_Rockfish"
"GOA",1996,"GOA",0,0,0,0,807,0,"Rosethorn_Rockfish"
"GOA",1996,"WESTERN GOA",0,0,0,0,200,0,"Rosethorn_Rockfish"
"GOA",1999,"CENTRAL GOA",0,0,0,0,414,0,"Rosethorn_Rockfish"
"GOA",1999,"EASTERN GOA",0,0,0,0,203,0,"Rosethorn_Rockfish"
"GOA",1999,"GOA",0,0,0,0,764,0,"Rosethorn_Rockfish"
"GOA",1999,"WESTERN GOA",0,0,0,0,147,0,"Rosethorn_Rockfish"
"GOA",2001,"CENTRAL GOA",0,0,0,0,350,0,"Rosethorn_Rockfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Rosethorn_Rockfish"
"GOA",2001,"GOA",0,0,0,0,489,0,"Rosethorn_Rockfish"
"GOA",2001,"WESTERN GOA",0,0,0,0,139,0,"Rosethorn_Rockfish"
"GOA",2003,"CENTRAL GOA",3.35855903859105,11.2799188157016,3.35855903859105,1,420,1,"Rosethorn_Rockfish"
"GOA",2003,"EASTERN GOA",0,0,0,0,159,0,"Rosethorn_Rockfish"
"GOA",2003,"GOA",3.35855903859105,11.2799188157016,3.35855903859105,1,809,1,"Rosethorn_Rockfish"
"GOA",2003,"WESTERN GOA",0,0,0,0,230,0,"Rosethorn_Rockfish"
"GOA",2005,"CENTRAL GOA",1.1977938087248,1.43471000821945,1.19779380872479,1,470,1,"Rosethorn_Rockfish"
"GOA",2005,"EASTERN GOA",0,0,0,0,187,0,"Rosethorn_Rockfish"
"GOA",2005,"GOA",7.72855201001923,44.0855126919939,6.63969221364921,0.859112056830513,837,2,"Rosethorn_Rockfish"
"GOA",2005,"WESTERN GOA",6.53075820129443,42.6508026837745,6.53075820129443,1,180,1,"Rosethorn_Rockfish"
"GOA",2007,"CENTRAL GOA",0,0,0,0,470,0,"Rosethorn_Rockfish"
"GOA",2007,"EASTERN GOA",0,0,0,0,141,0,"Rosethorn_Rockfish"
"GOA",2007,"GOA",1.68491283282504,2.8389312542185,1.68491283282504,1,816,1,"Rosethorn_Rockfish"
"GOA",2007,"WESTERN GOA",1.68491283282504,2.8389312542185,1.68491283282504,1,205,1,"Rosethorn_Rockfish"
"GOA",2009,"CENTRAL GOA",3.5145244522808,12.3518821256797,3.5145244522808,1,470,1,"Rosethorn_Rockfish"
"GOA",2009,"EASTERN GOA",0,0,0,0,157,0,"Rosethorn_Rockfish"
"GOA",2009,"GOA",3.5145244522808,12.3518821256797,3.5145244522808,1,823,1,"Rosethorn_Rockfish"
"GOA",2009,"WESTERN GOA",0,0,0,0,196,0,"Rosethorn_Rockfish"
"GOA",2011,"CENTRAL GOA",0,0,0,0,383,0,"Rosethorn_Rockfish"
"GOA",2011,"EASTERN GOA",0,0,0,0,124,0,"Rosethorn_Rockfish"
"GOA",2011,"GOA",0,0,0,0,670,0,"Rosethorn_Rockfish"
"GOA",2011,"WESTERN GOA",0,0,0,0,163,0,"Rosethorn_Rockfish"
"GOA",2013,"CENTRAL GOA",0,0,0,0,313,0,"Rosethorn_Rockfish"
"GOA",2013,"EASTERN GOA",0,0,0,0,99,0,"Rosethorn_Rockfish"
"GOA",2013,"GOA",0,0,0,0,548,0,"Rosethorn_Rockfish"
"GOA",2013,"WESTERN GOA",0,0,0,0,136,0,"Rosethorn_Rockfish"
"GOA",2015,"CENTRAL GOA",0,0,0,0,434,0,"Rosethorn_Rockfish"
"GOA",2015,"EASTERN GOA",0,0,0,0,148,0,"Rosethorn_Rockfish"
"GOA",2015,"GOA",0,0,0,0,771,0,"Rosethorn_Rockfish"
"GOA",2015,"WESTERN GOA",0,0,0,0,189,0,"Rosethorn_Rockfish"
"GOA",2017,"CENTRAL GOA",0,0,0,0,296,0,"Rosethorn_Rockfish"
"GOA",2017,"EASTERN GOA",0,0,0,0,115,0,"Rosethorn_Rockfish"
"GOA",2017,"GOA",0,0,0,0,536,0,"Rosethorn_Rockfish"
"GOA",2017,"WESTERN GOA",0,0,0,0,125,0,"Rosethorn_Rockfish"
"GOA",2019,"CENTRAL GOA",0,0,0,0,297,0,"Rosethorn_Rockfish"
"GOA",2019,"EASTERN GOA",0,0,0,0,121,0,"Rosethorn_Rockfish"
"GOA",2019,"GOA",0,0,0,0,541,0,"Rosethorn_Rockfish"
